time;median ;l_ci;u_ci
87.740;93.261;76.705;97.747
87.760;93.257;76.691;97.745
87.780;93.253;76.677;97.744
87.800;93.251;76.663;97.743
87.820;93.248;76.649;97.741
87.840;93.246;76.635;97.740
87.860;93.243;76.621;97.739
87.880;93.241;76.607;97.737
87.900;93.238;76.594;97.736
87.920;93.236;76.580;97.735
87.940;93.234;76.566;97.733
87.960;93.231;76.552;97.732
87.980;93.228;76.538;97.731
88.000;93.225;76.524;97.729
88.020;93.222;76.510;97.728
88.040;93.217;76.496;97.726
88.060;93.213;76.482;97.725
88.080;93.209;76.469;97.724
88.100;93.205;76.455;97.722
88.120;93.201;76.441;97.721
88.140;93.198;76.427;97.720
88.160;93.194;76.413;97.718
88.180;93.190;76.399;97.717
88.200;93.186;76.386;97.716
88.220;93.183;76.372;97.714
88.240;93.179;76.358;97.713
88.260;93.175;76.344;97.712
88.280;93.171;76.330;97.711
88.300;93.168;76.317;97.709
88.320;93.164;76.303;97.708
88.340;93.160;76.289;97.707
88.360;93.156;76.275;97.706
88.380;93.152;76.262;97.705
88.400;93.149;76.248;97.704
88.420;93.145;76.234;97.702
88.440;93.141;76.220;97.701
88.460;93.137;76.207;97.700
88.480;93.133;76.193;97.699
88.500;93.130;76.179;97.698
88.520;93.126;76.165;97.697
88.540;93.122;76.152;97.695
88.560;93.119;76.138;97.694
88.580;93.115;76.124;97.693
88.600;93.113;76.110;97.692
88.620;93.110;76.097;97.691
88.640;93.107;76.083;97.689
88.660;93.103;76.059;97.688
88.680;93.099;76.036;97.687
88.700;93.095;76.013;97.686
88.720;93.091;75.990;97.685
88.740;93.087;75.967;97.684
88.760;93.083;75.943;97.682
88.780;93.079;75.920;97.681
88.800;93.075;75.897;97.680
88.820;93.071;75.874;97.679
88.840;93.068;75.850;97.678
88.860;93.066;75.827;97.676
88.880;93.063;75.804;97.675
88.900;93.061;75.780;97.674
88.920;93.057;75.757;97.673
88.940;93.053;75.734;97.672
88.960;93.049;75.710;97.670
88.980;93.046;75.687;97.669
89.000;93.042;75.663;97.668
89.020;93.038;75.640;97.667
89.040;93.035;75.617;97.666
89.060;93.031;75.593;97.664
89.080;93.028;75.570;97.663
89.100;93.024;75.546;97.662
89.120;93.019;75.523;97.661
89.140;93.015;75.499;97.660
89.160;93.010;75.476;97.658
89.180;93.007;75.452;97.657
89.200;93.004;75.429;97.656
89.220;93.002;75.405;97.655
89.240;92.999;75.381;97.654
89.260;92.996;75.358;97.652
89.280;92.993;75.334;97.651
89.300;92.990;75.311;97.649
89.320;92.986;75.287;97.648
89.340;92.981;75.263;97.646
89.360;92.976;75.240;97.644
89.380;92.971;75.216;97.643
89.400;92.968;75.192;97.641
89.420;92.964;75.169;97.640
89.440;92.960;75.145;97.638
89.460;92.956;75.121;97.637
89.480;92.953;75.097;97.635
89.500;92.949;75.074;97.634
89.520;92.945;75.050;97.632
89.540;92.941;75.026;97.631
89.560;92.937;75.002;97.629
89.580;92.934;74.979;97.627
89.600;92.930;74.955;97.626
89.620;92.926;74.931;97.624
89.640;92.922;74.907;97.623
89.660;92.919;74.883;97.621
89.680;92.915;74.859;97.620
89.700;92.911;74.835;97.618
89.720;92.907;74.812;97.617
89.740;92.903;74.788;97.615
89.760;92.900;74.764;97.613
89.780;92.896;74.740;97.612
89.800;92.893;74.716;97.610
89.820;92.890;74.692;97.609
89.840;92.887;74.668;97.607
89.860;92.884;74.644;97.606
89.880;92.881;74.620;97.604
89.900;92.877;74.596;97.602
89.920;92.873;74.572;97.601
89.940;92.869;74.548;97.599
89.960;92.865;74.524;97.598
89.980;92.861;74.500;97.596
90.000;92.857;74.476;97.595
90.020;92.852;74.452;97.593
90.040;92.848;74.427;97.591
90.060;92.843;74.403;97.590
90.080;92.838;74.379;97.588
90.100;92.833;74.355;97.587
90.120;92.827;74.331;97.585
90.140;92.822;74.307;97.583
90.160;92.816;74.283;97.582
90.180;92.810;74.258;97.580
90.200;92.804;74.234;97.579
90.220;92.798;74.210;97.577
90.240;92.792;74.186;97.576
90.260;92.786;74.161;97.574
90.280;92.781;74.137;97.572
90.300;92.776;74.113;97.571
90.320;92.771;74.089;97.569
90.340;92.765;74.064;97.568
90.360;92.759;74.040;97.566
90.380;92.753;74.016;97.564
90.400;92.747;73.991;97.563
90.420;92.741;73.967;97.561
90.440;92.735;73.943;97.560
90.460;92.729;73.918;97.558
90.480;92.723;73.894;97.556
90.500;92.717;73.869;97.555
90.520;92.711;73.845;97.553
90.540;92.705;73.821;97.552
90.560;92.699;73.796;97.550
90.580;92.693;73.772;97.548
90.600;92.687;73.747;97.547
90.620;92.681;73.723;97.545
90.640;92.675;73.698;97.543
90.660;92.669;73.674;97.542
90.680;92.663;73.649;97.541
90.700;92.657;73.625;97.539
90.720;92.651;73.600;97.538
90.740;92.645;73.576;97.536
90.760;92.639;73.551;97.535
90.780;92.633;73.527;97.533
90.800;92.626;73.502;97.532
90.820;92.620;73.477;97.530
90.840;92.613;73.453;97.529
90.860;92.607;73.428;97.527
90.880;92.601;73.404;97.526
90.900;92.594;73.379;97.524
90.920;92.588;73.354;97.523
90.940;92.581;73.330;97.521
90.960;92.576;73.300;97.520
90.980;92.571;73.271;97.518
91.000;92.566;73.241;97.517
91.020;92.561;73.211;97.515
91.040;92.556;73.182;97.514
91.060;92.551;73.152;97.512
91.080;92.546;73.123;97.511
91.100;92.541;73.093;97.509
91.120;92.536;73.063;97.508
91.140;92.531;73.034;97.506
91.160;92.526;73.004;97.505
91.180;92.520;72.974;97.503
91.200;92.513;72.944;97.502
91.220;92.506;72.915;97.500
91.240;92.501;72.885;97.499
91.260;92.495;72.855;97.498
91.280;92.488;72.825;97.497
91.300;92.482;72.795;97.496
91.320;92.476;72.766;97.495
91.340;92.469;72.736;97.494
91.360;92.463;72.706;97.492
91.380;92.457;72.676;97.491
91.400;92.450;72.646;97.490
91.420;92.445;72.616;97.489
91.440;92.439;72.586;97.488
91.460;92.433;72.556;97.487
91.480;92.428;72.526;97.486
91.500;92.422;72.496;97.485
91.520;92.417;72.466;97.483
91.540;92.411;72.436;97.482
91.560;92.406;72.406;97.481
91.580;92.401;72.376;97.479
91.600;92.396;72.346;97.477
91.620;92.391;72.315;97.476
91.640;92.386;72.285;97.474
91.660;92.382;72.255;97.472
91.680;92.377;72.225;97.470
91.700;92.372;72.195;97.468
91.720;92.367;72.165;97.466
91.740;92.363;72.134;97.464
91.760;92.358;72.104;97.462
91.780;92.353;72.074;97.460
91.800;92.348;72.043;97.458
91.820;92.344;72.013;97.457
91.840;92.339;71.983;97.456
91.860;92.334;71.952;97.455
91.880;92.330;71.922;97.454
91.900;92.324;71.892;97.454
91.920;92.319;71.861;97.453
91.940;92.315;71.831;97.452
91.960;92.310;71.800;97.451
91.980;92.305;71.770;97.450
92.000;92.300;71.740;97.450
92.020;92.295;71.709;97.449
92.040;92.290;71.678;97.448
92.060;92.286;71.648;97.447
92.080;92.281;71.617;97.447
92.100;92.276;71.587;97.446
92.120;92.271;71.556;97.445
92.140;92.266;71.526;97.444
92.160;92.261;71.495;97.443
92.180;92.256;71.464;97.443
92.200;92.252;71.434;97.442
92.220;92.247;71.403;97.441
92.240;92.242;71.372;97.440
92.260;92.237;71.342;97.440
92.280;92.232;71.311;97.439
92.300;92.227;71.280;97.438
92.320;92.222;71.250;97.437
92.340;92.217;71.219;97.436
92.360;92.213;71.188;97.436
92.380;92.208;71.157;97.435
92.400;92.203;71.126;97.434
92.420;92.198;71.096;97.433
92.440;92.193;71.065;97.432
92.460;92.188;71.034;97.431
92.480;92.183;71.003;97.430
92.500;92.178;70.972;97.429
92.520;92.173;70.941;97.428
92.540;92.169;70.910;97.426
92.560;92.164;70.879;97.425
92.580;92.160;70.848;97.424
92.600;92.155;70.817;97.423
92.620;92.150;70.786;97.422
92.640;92.145;70.755;97.421
92.660;92.140;70.724;97.420
92.680;92.134;70.693;97.419
92.700;92.129;70.662;97.417
92.720;92.124;70.631;97.416
92.740;92.119;70.600;97.415
92.760;92.114;70.569;97.414
92.780;92.109;70.538;97.413
92.800;92.104;70.507;97.412
92.820;92.099;70.475;97.411
92.840;92.094;70.444;97.409
92.860;92.089;70.413;97.408
92.880;92.084;70.382;97.407
92.900;92.079;70.351;97.406
92.920;92.074;70.319;97.405
92.940;92.069;70.288;97.404
92.960;92.064;70.257;97.403
92.980;92.059;70.225;97.401
93.000;92.055;70.194;97.400
93.020;92.050;70.163;97.399
93.040;92.045;70.132;97.398
93.060;92.040;70.100;97.397
93.080;92.035;70.069;97.396
93.100;92.030;70.037;97.394
93.120;92.025;70.006;97.393
93.140;92.021;69.975;97.392
93.160;92.017;69.943;97.391
93.180;92.013;69.912;97.390
93.200;92.009;69.880;97.389
93.220;92.004;69.849;97.387
93.240;92.000;69.817;97.386
93.260;91.996;69.786;97.385
93.280;91.992;69.754;97.384
93.300;91.988;69.723;97.382
93.320;91.984;69.691;97.381
93.340;91.981;69.660;97.379
93.360;91.978;69.628;97.378
93.380;91.976;69.596;97.377
93.400;91.973;69.565;97.376
93.420;91.970;69.533;97.375
93.440;91.968;69.502;97.374
93.460;91.964;69.470;97.374
93.480;91.961;69.438;97.372
93.500;91.958;69.407;97.371
93.520;91.954;69.375;97.370
93.540;91.951;69.343;97.368
93.560;91.946;69.311;97.367
93.580;91.940;69.280;97.365
93.600;91.935;69.252;97.364
93.620;91.929;69.225;97.362
93.640;91.924;69.198;97.361
93.660;91.919;69.170;97.360
93.680;91.913;69.143;97.358
93.700;91.908;69.116;97.357
93.720;91.902;69.089;97.355
93.740;91.896;69.065;97.354
93.760;91.889;69.043;97.353
93.780;91.882;69.021;97.351
93.800;91.875;68.998;97.350
93.820;91.868;68.976;97.348
93.840;91.861;68.954;97.347
93.860;91.854;68.931;97.346
93.880;91.847;68.909;97.345
93.900;91.841;68.887;97.344
93.920;91.837;68.865;97.343
93.940;91.833;68.842;97.342
93.960;91.829;68.820;97.341
93.980;91.826;68.798;97.340
94.000;91.823;68.776;97.339
94.020;91.820;68.753;97.338
94.040;91.814;68.731;97.337
94.060;91.810;68.709;97.336
94.080;91.806;68.687;97.335
94.100;91.802;68.664;97.334
94.120;91.797;68.642;97.333
94.140;91.792;68.620;97.332
94.160;91.786;68.598;97.331
94.180;91.782;68.575;97.330
94.200;91.777;68.553;97.329
94.220;91.773;68.531;97.328
94.240;91.769;68.509;97.327
94.260;91.765;68.486;97.326
94.280;91.760;68.464;97.325
94.300;91.756;68.442;97.324
94.320;91.752;68.420;97.323
94.340;91.747;68.398;97.322
94.360;91.743;68.376;97.321
94.380;91.739;68.353;97.319
94.400;91.733;68.331;97.318
94.420;91.727;68.309;97.317
94.440;91.721;68.287;97.316
94.460;91.715;68.265;97.314
94.480;91.709;68.242;97.313
94.500;91.703;68.220;97.311
94.520;91.697;68.198;97.310
94.540;91.691;68.176;97.309
94.560;91.685;68.154;97.307
94.580;91.679;68.132;97.306
94.600;91.672;68.110;97.304
94.620;91.664;68.087;97.303
94.640;91.657;68.065;97.302
94.660;91.652;68.043;97.300
94.680;91.646;68.021;97.299
94.700;91.640;67.999;97.297
94.720;91.634;67.977;97.296
94.740;91.628;67.955;97.295
94.760;91.622;67.933;97.293
94.780;91.617;67.911;97.292
94.800;91.611;67.889;97.290
94.820;91.605;67.866;97.289
94.840;91.599;67.844;97.287
94.860;91.593;67.822;97.286
94.880;91.587;67.800;97.285
94.900;91.582;67.778;97.283
94.920;91.576;67.756;97.282
94.940;91.570;67.734;97.280
94.960;91.564;67.712;97.279
94.980;91.558;67.690;97.278
95.000;91.552;67.668;97.276
95.020;91.546;67.646;97.275
95.040;91.540;67.624;97.273
95.060;91.534;67.602;97.272
95.080;91.529;67.580;97.270
95.100;91.523;67.558;97.269
95.120;91.517;67.536;97.268
95.140;91.512;67.514;97.266
95.160;91.507;67.492;97.265
95.180;91.501;67.470;97.263
95.200;91.496;67.448;97.262
95.220;91.489;67.426;97.260
95.240;91.482;67.404;97.259
95.260;91.475;67.382;97.258
95.280;91.469;67.360;97.256
95.300;91.464;67.338;97.255
95.320;91.458;67.316;97.253
95.340;91.453;67.294;97.252
95.360;91.448;67.272;97.250
95.380;91.443;67.250;97.249
95.400;91.437;67.220;97.248
95.420;91.432;67.189;97.246
95.440;91.427;67.157;97.245
95.460;91.422;67.125;97.243
95.480;91.416;67.093;97.242
95.500;91.411;67.061;97.240
95.520;91.406;67.029;97.239
95.540;91.400;66.997;97.238
95.560;91.395;66.965;97.236
95.580;91.390;66.933;97.235
95.600;91.385;66.902;97.233
95.620;91.379;66.870;97.232
95.640;91.374;66.838;97.230
95.660;91.369;66.806;97.229
95.680;91.363;66.774;97.227
95.700;91.358;66.743;97.226
95.720;91.353;66.711;97.224
95.740;91.347;66.679;97.223
95.760;91.342;66.648;97.221
95.780;91.337;66.616;97.220
95.800;91.332;66.585;97.219
95.820;91.327;66.553;97.217
95.840;91.323;66.521;97.216
95.860;91.318;66.490;97.214
95.880;91.314;66.458;97.213
95.900;91.309;66.426;97.211
95.920;91.305;66.395;97.210
95.940;91.300;66.363;97.208
95.960;91.296;66.331;97.207
95.980;91.291;66.300;97.205
96.000;91.286;66.268;97.204
96.020;91.281;66.236;97.202
96.040;91.275;66.204;97.201
96.060;91.270;66.173;97.199
96.080;91.264;66.149;97.198
96.100;91.258;66.136;97.196
96.120;91.252;66.122;97.194
96.140;91.245;66.109;97.192
96.160;91.239;66.095;97.190
96.180;91.233;66.082;97.188
96.200;91.227;66.069;97.186
96.220;91.221;66.055;97.184
96.240;91.215;66.042;97.182
96.260;91.208;66.028;97.179
96.280;91.202;66.015;97.177
96.300;91.196;66.001;97.175
96.320;91.190;65.988;97.173
96.340;91.184;65.975;97.171
96.360;91.177;65.946;97.169
96.380;91.171;65.913;97.167
96.400;91.165;65.879;97.165
96.420;91.159;65.845;97.163
96.440;91.153;65.812;97.161
96.460;91.146;65.778;97.159
96.480;91.140;65.744;97.157
96.500;91.134;65.710;97.154
96.520;91.128;65.677;97.152
96.540;91.123;65.643;97.150
96.560;91.117;65.609;97.148
96.580;91.111;65.575;97.146
96.600;91.105;65.542;97.144
96.620;91.099;65.508;97.142
96.640;91.093;65.474;97.140
96.660;91.088;65.440;97.138
96.680;91.083;65.406;97.137
96.700;91.079;65.373;97.135
96.720;91.075;65.339;97.134
96.740;91.071;65.305;97.132
96.760;91.064;65.271;97.131
96.780;91.058;65.237;97.129
96.800;91.052;65.203;97.128
96.820;91.047;65.169;97.126
96.840;91.043;65.135;97.124
96.860;91.037;65.101;97.123
96.880;91.031;65.067;97.121
96.900;91.024;65.033;97.120
96.920;91.017;64.999;97.118
96.940;91.010;64.965;97.117
96.960;91.004;64.931;97.115
96.980;90.997;64.897;97.114
97.000;90.990;64.863;97.112
97.020;90.984;64.829;97.111
97.040;90.978;64.795;97.109
97.060;90.971;64.761;97.107
97.080;90.965;64.727;97.106
97.100;90.959;64.693;97.104
97.120;90.953;64.659;97.103
97.140;90.947;64.624;97.101
97.160;90.940;64.590;97.100
97.180;90.934;64.556;97.098
97.200;90.928;64.522;97.097
97.220;90.921;64.488;97.095
97.240;90.915;64.454;97.093
97.260;90.909;64.419;97.092
97.280;90.904;64.385;97.090
97.300;90.898;64.351;97.089
97.320;90.892;64.317;97.087
97.340;90.886;64.282;97.086
97.360;90.880;64.248;97.084
97.380;90.874;64.214;97.082
97.400;90.868;64.180;97.081
97.420;90.862;64.145;97.079
97.440;90.856;64.111;97.078
97.460;90.851;64.077;97.076
97.480;90.846;64.042;97.075
97.500;90.840;64.008;97.073
97.520;90.835;63.974;97.071
97.540;90.830;63.939;97.070
97.560;90.825;63.905;97.068
97.580;90.820;63.871;97.067
97.600;90.814;63.836;97.065
97.620;90.809;63.802;97.064
97.640;90.804;63.768;97.062
97.660;90.798;63.733;97.060
97.680;90.791;63.699;97.059
97.700;90.785;63.665;97.057
97.720;90.779;63.630;97.056
97.740;90.772;63.596;97.054
97.760;90.766;63.562;97.052
97.780;90.759;63.527;97.051
97.800;90.753;63.493;97.049
97.820;90.747;63.458;97.048
97.840;90.740;63.424;97.046
97.860;90.734;63.389;97.045
97.880;90.728;63.355;97.043
97.900;90.721;63.321;97.041
97.920;90.714;63.286;97.040
97.940;90.707;63.252;97.038
97.960;90.701;63.217;97.037
97.980;90.695;63.183;97.035
98.000;90.688;63.148;97.033
98.020;90.682;63.114;97.032
98.040;90.676;63.079;97.030
98.060;90.669;63.044;97.029
98.080;90.663;63.010;97.027
98.100;90.656;62.975;97.025
98.120;90.650;62.946;97.024
98.140;90.643;62.918;97.022
98.160;90.637;62.889;97.021
98.180;90.631;62.860;97.019
98.200;90.625;62.832;97.017
98.220;90.621;62.803;97.016
98.240;90.616;62.774;97.014
98.260;90.611;62.746;97.013
98.280;90.606;62.717;97.011
98.300;90.601;62.688;97.009
98.320;90.596;62.660;97.008
98.340;90.591;62.631;97.006
98.360;90.586;62.602;97.004
98.380;90.580;62.573;97.003
98.400;90.574;62.545;97.001
98.420;90.568;62.516;97.000
98.440;90.562;62.487;96.998
98.460;90.556;62.459;96.996
98.480;90.550;62.430;96.995
98.500;90.544;62.401;96.993
98.520;90.538;62.372;96.992
98.540;90.532;62.344;96.990
98.560;90.526;62.315;96.988
98.580;90.520;62.286;96.987
98.600;90.514;62.257;96.985
98.620;90.508;62.229;96.983
98.640;90.502;62.200;96.982
98.660;90.496;62.171;96.980
98.680;90.490;62.142;96.979
98.700;90.484;62.114;96.977
98.720;90.477;62.085;96.975
98.740;90.471;62.056;96.974
98.760;90.465;62.027;96.972
98.780;90.459;61.999;96.970
98.800;90.453;61.970;96.969
98.820;90.447;61.941;96.967
98.840;90.441;61.912;96.965
98.860;90.435;61.883;96.964
98.880;90.429;61.855;96.962
98.900;90.423;61.826;96.960
98.920;90.417;61.797;96.959
98.940;90.411;61.768;96.957
98.960;90.405;61.740;96.955
98.980;90.399;61.711;96.954
99.000;90.393;61.682;96.952
99.020;90.386;61.653;96.950
99.040;90.380;61.624;96.949
99.060;90.374;61.596;96.947
99.080;90.368;61.567;96.945
99.100;90.362;61.538;96.944
99.120;90.356;61.509;96.942
99.140;90.350;61.480;96.940
99.160;90.344;61.452;96.939
99.180;90.337;61.423;96.937
99.200;90.331;61.394;96.935
99.220;90.325;61.365;96.933
99.240;90.319;61.336;96.930
99.260;90.313;61.307;96.928
99.280;90.307;61.279;96.926
99.300;90.301;61.250;96.923
99.320;90.294;61.221;96.921
99.340;90.288;61.192;96.918
99.360;90.282;61.163;96.916
99.380;90.276;61.135;96.913
99.400;90.270;61.106;96.911
99.420;90.264;61.077;96.909
99.440;90.257;61.048;96.908
99.460;90.251;61.019;96.907
99.480;90.244;60.991;96.906
99.500;90.238;60.962;96.904
99.520;90.231;60.933;96.903
99.540;90.225;60.904;96.902
99.560;90.218;60.876;96.901
99.580;90.212;60.847;96.900
99.600;90.205;60.818;96.898
99.620;90.199;60.789;96.897
99.640;90.192;60.760;96.896
99.660;90.186;60.732;96.895
99.680;90.179;60.703;96.894
99.700;90.172;60.674;96.892
99.720;90.166;60.645;96.891
99.740;90.159;60.616;96.890
99.760;90.153;60.588;96.889
99.780;90.146;60.559;96.887
99.800;90.140;60.530;96.885
99.820;90.133;60.501;96.884
99.840;90.127;60.472;96.882
99.860;90.120;60.444;96.880
99.880;90.113;60.415;96.879
99.900;90.107;60.386;96.877
99.920;90.100;60.357;96.875
99.940;90.095;60.328;96.874
99.960;90.089;60.300;96.872
99.980;90.083;60.271;96.870
100.000;90.078;60.242;96.869
100.020;90.072;60.213;96.867
100.040;90.067;60.184;96.865
100.060;90.061;60.156;96.864
100.080;90.055;60.127;96.862
100.100;90.050;60.098;96.860
100.120;90.044;60.069;96.858
100.140;90.038;60.040;96.857
100.160;90.031;60.012;96.855
100.180;90.023;59.983;96.853
100.200;90.015;59.954;96.850
100.220;90.006;59.925;96.848
100.240;89.998;59.896;96.846
100.260;89.992;59.868;96.843
100.280;89.985;59.839;96.841
100.300;89.980;59.810;96.839
100.320;89.975;59.781;96.837
100.340;89.969;59.752;96.834
100.360;89.964;59.723;96.832
100.380;89.959;59.695;96.830
100.400;89.953;59.666;96.827
100.420;89.948;59.637;96.825
100.440;89.943;59.608;96.823
100.460;89.937;59.579;96.820
100.480;89.931;59.551;96.818
100.500;89.924;59.522;96.816
100.520;89.918;59.493;96.813
100.540;89.912;59.464;96.811
100.560;89.905;59.435;96.809
100.580;89.899;59.407;96.806
100.600;89.892;59.378;96.804
100.620;89.886;59.349;96.802
100.640;89.880;59.320;96.800
100.660;89.873;59.291;96.799
100.680;89.867;59.262;96.798
100.700;89.860;59.234;96.797
100.720;89.854;59.205;96.796
100.740;89.848;59.176;96.795
100.760;89.841;59.147;96.795
100.780;89.835;59.118;96.794
100.800;89.828;59.090;96.793
100.820;89.822;59.061;96.792
100.840;89.816;59.032;96.791
100.860;89.810;59.003;96.790
100.880;89.804;58.974;96.789
100.900;89.797;58.946;96.788
100.920;89.791;58.917;96.788
100.940;89.785;58.888;96.787
100.960;89.779;58.859;96.786
100.980;89.772;58.830;96.785
101.000;89.766;58.802;96.783
101.020;89.760;58.773;96.781
101.040;89.753;58.744;96.780
101.060;89.745;58.715;96.778
101.080;89.738;58.686;96.776
101.100;89.731;58.658;96.774
101.120;89.723;58.629;96.773
101.140;89.716;58.600;96.771
101.160;89.709;58.571;96.769
101.180;89.702;58.542;96.768
101.200;89.694;58.514;96.766
101.220;89.687;58.485;96.764
101.240;89.680;58.456;96.762
101.260;89.673;58.427;96.761
101.280;89.667;58.399;96.759
101.300;89.661;58.370;96.757
101.320;89.655;58.341;96.755
101.340;89.649;58.312;96.754
101.360;89.643;58.283;96.752
101.380;89.636;58.255;96.750
101.400;89.631;58.226;96.749
101.420;89.625;58.197;96.747
101.440;89.620;58.168;96.745
101.460;89.615;58.140;96.743
101.480;89.611;58.111;96.742
101.500;89.607;58.082;96.740
101.520;89.603;58.053;96.738
101.540;89.599;58.025;96.736
101.560;89.595;57.996;96.735
101.580;89.589;57.967;96.733
101.600;89.584;57.938;96.731
101.620;89.579;57.910;96.729
101.640;89.573;57.881;96.728
101.660;89.568;57.852;96.726
101.680;89.561;57.823;96.724
101.700;89.555;57.795;96.722
101.720;89.548;57.766;96.721
101.740;89.542;57.737;96.719
101.760;89.535;57.708;96.717
101.780;89.529;57.680;96.715
101.800;89.522;57.651;96.713
101.820;89.516;57.622;96.712
101.840;89.509;57.593;96.710
101.860;89.502;57.565;96.708
101.880;89.494;57.536;96.706
101.900;89.487;57.507;96.705
101.920;89.479;57.478;96.703
101.940;89.472;57.450;96.701
101.960;89.464;57.421;96.699
101.980;89.457;57.392;96.697
102.000;89.450;57.363;96.696
102.020;89.443;57.335;96.694
102.040;89.437;57.306;96.692
102.060;89.430;57.277;96.690
102.080;89.424;57.249;96.689
102.100;89.417;57.220;96.687
102.120;89.411;57.191;96.685
102.140;89.405;57.162;96.683
102.160;89.398;57.134;96.681
102.180;89.392;57.105;96.680
102.200;89.385;57.076;96.678
102.220;89.379;57.048;96.676
102.240;89.372;57.019;96.674
102.260;89.366;56.990;96.672
102.280;89.360;56.962;96.671
102.300;89.353;56.934;96.669
102.320;89.347;56.906;96.667
102.340;89.340;56.877;96.665
102.360;89.334;56.849;96.663
102.380;89.327;56.821;96.662
102.400;89.321;56.792;96.660
102.420;89.314;56.764;96.658
102.440;89.308;56.736;96.656
102.460;89.301;56.707;96.654
102.480;89.295;56.679;96.653
102.500;89.288;56.651;96.651
102.520;89.282;56.623;96.649
102.540;89.275;56.594;96.647
102.560;89.269;56.566;96.645
102.580;89.262;56.538;96.643
102.600;89.256;56.509;96.642
102.620;89.249;56.481;96.640
102.640;89.243;56.453;96.638
102.660;89.236;56.425;96.636
102.680;89.230;56.396;96.634
102.700;89.223;56.368;96.633
102.720;89.217;56.340;96.631
102.740;89.210;56.312;96.629
102.760;89.204;56.283;96.627
102.780;89.197;56.255;96.625
102.800;89.191;56.227;96.623
102.820;89.184;56.199;96.622
102.840;89.178;56.170;96.620
102.860;89.171;56.142;96.618
102.880;89.164;56.114;96.616
102.900;89.158;56.086;96.614
102.920;89.151;56.058;96.613
102.940;89.144;56.029;96.611
102.960;89.137;56.001;96.609
102.980;89.129;55.973;96.607
103.000;89.122;55.945;96.605
103.020;89.114;55.917;96.603
103.040;89.107;55.888;96.602
103.060;89.100;55.860;96.600
103.080;89.092;55.832;96.598
103.100;89.085;55.804;96.596
103.120;89.078;55.776;96.594
103.140;89.071;55.748;96.592
103.160;89.064;55.719;96.591
103.180;89.057;55.691;96.589
103.200;89.050;55.663;96.587
103.220;89.043;55.635;96.585
103.240;89.036;55.607;96.583
103.260;89.029;55.579;96.581
103.280;89.022;55.551;96.579
103.300;89.015;55.522;96.578
103.320;89.008;55.494;96.576
103.340;89.000;55.466;96.574
103.360;88.993;55.438;96.572
103.380;88.987;55.410;96.570
103.400;88.980;55.382;96.568
103.420;88.974;55.354;96.566
103.440;88.968;55.326;96.565
103.460;88.962;55.298;96.563
103.480;88.955;55.270;96.561
103.500;88.949;55.242;96.559
103.520;88.943;55.213;96.557
103.540;88.937;55.185;96.555
103.560;88.930;55.157;96.553
103.580;88.923;55.129;96.552
103.600;88.915;55.101;96.550
103.620;88.907;55.073;96.548
103.640;88.899;55.045;96.546
103.660;88.892;55.017;96.544
103.680;88.885;54.989;96.542
103.700;88.879;54.961;96.540
103.720;88.874;54.933;96.539
103.740;88.867;54.905;96.537
103.760;88.860;54.877;96.535
103.780;88.853;54.849;96.533
103.800;88.845;54.821;96.531
103.820;88.838;54.793;96.529
103.840;88.831;54.765;96.527
103.860;88.824;54.737;96.525
103.880;88.816;54.709;96.524
103.900;88.809;54.681;96.522
103.920;88.802;54.652;96.520
103.940;88.795;54.623;96.518
103.960;88.787;54.593;96.516
103.980;88.780;54.564;96.514
104.000;88.773;54.535;96.512
104.020;88.766;54.506;96.510
104.040;88.758;54.477;96.509
104.060;88.751;54.447;96.507
104.080;88.744;54.426;96.505
104.100;88.736;54.401;96.503
104.120;88.729;54.373;96.501
104.140;88.722;54.345;96.499
104.160;88.716;54.317;96.497
104.180;88.710;54.289;96.495
104.200;88.704;54.260;96.493
104.220;88.698;54.232;96.491
104.240;88.691;54.204;96.490
104.260;88.685;54.176;96.488
104.280;88.679;54.148;96.486
104.300;88.673;54.119;96.484
104.320;88.667;54.091;96.482
104.340;88.660;54.063;96.480
104.360;88.653;54.035;96.478
104.380;88.645;54.007;96.476
104.400;88.638;53.979;96.474
104.420;88.631;53.950;96.472
104.440;88.624;53.922;96.471
104.460;88.616;53.894;96.469
104.480;88.609;53.866;96.467
104.500;88.602;53.838;96.465
104.520;88.594;53.810;96.463
104.540;88.587;53.782;96.461
104.560;88.581;53.753;96.459
104.580;88.575;53.725;96.457
104.600;88.569;53.697;96.455
104.620;88.563;53.669;96.453
104.640;88.557;53.641;96.451
104.660;88.551;53.613;96.450
104.680;88.545;53.585;96.448
104.700;88.539;53.557;96.446
104.720;88.533;53.529;96.444
104.740;88.527;53.501;96.442
104.760;88.521;53.473;96.440
104.780;88.515;53.445;96.438
104.800;88.509;53.416;96.436
104.820;88.503;53.388;96.434
104.840;88.497;53.360;96.432
104.860;88.491;53.332;96.430
104.880;88.484;53.304;96.428
104.900;88.477;53.276;96.426
104.920;88.470;53.248;96.425
104.940;88.463;53.220;96.423
104.960;88.457;53.192;96.421
104.980;88.451;53.164;96.419
105.000;88.445;53.136;96.417
105.020;88.438;53.108;96.415
105.040;88.432;53.080;96.413
105.060;88.426;53.052;96.411
105.080;88.420;53.024;96.409
105.100;88.414;52.996;96.407
105.120;88.408;52.968;96.405
105.140;88.402;52.940;96.403
105.160;88.396;52.913;96.401
105.180;88.389;52.885;96.399
105.200;88.383;52.857;96.397
