time;median;l_ci;u_ci
21.938;83.769;36.993;95.663
21.938;83.759;36.966;95.662
21.939;83.750;36.940;95.661
21.940;83.740;36.913;95.659
21.941;83.731;36.887;95.658
21.942;83.721;36.860;95.657
21.943;83.711;36.833;95.655
21.943;83.702;36.807;95.654
21.944;83.692;36.780;95.653
21.945;83.682;36.754;95.651
21.946;83.672;36.727;95.650
21.947;83.663;36.701;95.649
21.947;83.653;36.674;95.648
21.948;83.643;36.650;95.646
21.949;83.634;36.627;95.645
21.950;83.624;36.603;95.644
21.951;83.614;36.579;95.642
21.952;83.605;36.555;95.641
21.953;83.595;36.532;95.640
21.953;83.585;36.508;95.638
21.954;83.575;36.484;95.637
21.955;83.566;36.461;95.636
21.956;83.557;36.437;95.634
21.957;83.548;36.413;95.633
21.958;83.538;36.390;95.632
21.958;83.528;36.366;95.630
21.959;83.518;36.342;95.629
21.960;83.507;36.319;95.628
21.961;83.498;36.295;95.626
21.962;83.488;36.272;95.625
21.962;83.478;36.248;95.624
21.963;83.470;36.224;95.622
21.964;83.462;36.201;95.621
21.965;83.453;36.177;95.620
21.966;83.445;36.154;95.618
21.967;83.437;36.130;95.617
21.968;83.430;36.107;95.616
21.968;83.424;36.083;95.614
21.969;83.417;36.060;95.613
21.970;83.410;36.037;95.611
21.971;83.402;36.013;95.610
21.972;83.391;35.990;95.609
21.973;83.380;35.966;95.607
21.973;83.369;35.943;95.606
21.974;83.358;35.920;95.605
21.975;83.347;35.896;95.603
21.976;83.335;35.873;95.602
21.977;83.324;35.850;95.601
21.977;83.313;35.826;95.599
21.978;83.304;35.803;95.598
21.979;83.294;35.780;95.597
21.980;83.284;35.756;95.595
21.981;83.274;35.733;95.594
21.982;83.264;35.710;95.593
21.983;83.254;35.687;95.591
21.983;83.245;35.663;95.590
21.984;83.238;35.640;95.588
21.985;83.230;35.617;95.587
21.986;83.221;35.594;95.586
21.987;83.210;35.570;95.584
21.988;83.200;35.547;95.583
21.988;83.189;35.524;95.582
21.989;83.178;35.501;95.580
21.990;83.168;35.478;95.579
21.991;83.157;35.455;95.578
21.992;83.147;35.432;95.576
21.992;83.137;35.409;95.575
21.993;83.126;35.385;95.573
21.994;83.116;35.362;95.572
21.995;83.106;35.340;95.571
21.996;83.096;35.317;95.569
21.997;83.087;35.294;95.568
21.998;83.077;35.271;95.567
21.998;83.067;35.248;95.565
21.999;83.057;35.225;95.564
22.000;83.047;35.202;95.562
22.001;83.037;35.180;95.561
22.002;83.027;35.157;95.558
22.002;83.017;35.134;95.556
22.003;83.007;35.111;95.553
22.004;82.997;35.088;95.551
22.005;82.987;35.066;95.548
22.006;82.977;35.043;95.546
22.007;82.967;35.020;95.544
22.008;82.958;34.998;95.541
22.008;82.948;34.975;95.539
22.009;82.938;34.952;95.536
22.010;82.928;34.930;95.534
22.011;82.918;34.907;95.531
22.012;82.908;34.884;95.529
22.012;82.898;34.862;95.527
22.013;82.888;34.839;95.524
22.014;82.878;34.816;95.522
22.015;82.868;34.794;95.519
22.016;82.858;34.771;95.517
22.017;82.848;34.749;95.514
22.017;82.838;34.726;95.512
22.018;82.828;34.704;95.509
22.019;82.818;34.681;95.507
22.020;82.808;34.659;95.504
22.021;82.798;34.636;95.502
22.022;82.788;34.614;95.500
22.023;82.778;34.591;95.497
22.023;82.768;34.569;95.495
22.024;82.758;34.546;95.492
22.025;82.748;34.524;95.490
22.026;82.738;34.501;95.487
22.027;82.728;34.479;95.485
22.027;82.718;34.456;95.482
22.028;82.708;34.434;95.480
22.029;82.698;34.412;95.477
22.030;82.688;34.392;95.475
22.031;82.679;34.373;95.472
22.032;82.670;34.354;95.470
22.032;82.662;34.335;95.467
22.033;82.653;34.316;95.465
22.034;82.644;34.297;95.462
22.035;82.635;34.279;95.460
22.036;82.626;34.260;95.457
22.037;82.618;34.241;95.455
22.038;82.609;34.222;95.452
22.038;82.600;34.203;95.450
22.039;82.591;34.184;95.447
22.040;82.582;34.166;95.445
22.041;82.573;34.147;95.442
22.042;82.565;34.128;95.440
22.042;82.556;34.109;95.437
22.043;82.547;34.091;95.435
22.044;82.538;34.072;95.432
22.045;82.529;34.053;95.430
22.046;82.520;34.035;95.427
22.047;82.512;34.016;95.425
22.047;82.503;33.997;95.422
22.048;82.493;33.979;95.420
22.049;82.483;33.960;95.417
22.050;82.473;33.942;95.415
22.051;82.463;33.923;95.412
22.052;82.452;33.905;95.411
22.053;82.442;33.886;95.409
22.053;82.432;33.867;95.408
22.054;82.422;33.849;95.406
22.055;82.412;33.830;95.405
22.056;82.402;33.812;95.403
22.057;82.391;33.794;95.401
22.057;82.381;33.775;95.400
22.058;82.371;33.757;95.398
22.059;82.361;33.738;95.397
22.060;82.351;33.720;95.395
22.061;82.340;33.701;95.394
22.062;82.330;33.683;95.392
22.062;82.320;33.665;95.391
22.063;82.310;33.646;95.389
22.064;82.300;33.628;95.388
22.065;82.289;33.610;95.386
22.066;82.279;33.591;95.385
22.067;82.269;33.573;95.383
22.068;82.259;33.555;95.381
22.068;82.249;33.537;95.380
22.069;82.238;33.519;95.378
22.070;82.228;33.501;95.377
22.071;82.218;33.483;95.375
22.072;82.208;33.465;95.374
22.072;82.197;33.447;95.372
22.073;82.187;33.429;95.371
22.074;82.177;33.411;95.369
22.075;82.167;33.393;95.367
22.076;82.156;33.375;95.366
22.077;82.146;33.357;95.364
22.078;82.136;33.339;95.363
22.078;82.127;33.322;95.361
22.079;82.119;33.304;95.360
22.080;82.111;33.286;95.358
22.081;82.102;33.268;95.357
22.082;82.093;33.250;95.355
22.083;82.083;33.232;95.354
22.083;82.074;33.215;95.352
22.084;82.065;33.197;95.350
22.085;82.055;33.179;95.349
22.086;82.046;33.161;95.347
22.087;82.036;33.144;95.346
22.087;82.025;33.126;95.344
22.088;82.016;33.108;95.343
22.089;82.007;33.091;95.341
22.090;81.997;33.073;95.339
22.091;81.987;33.055;95.338
22.092;81.977;33.038;95.336
22.093;81.967;33.020;95.335
22.093;81.957;33.002;95.333
22.094;81.947;32.985;95.332
22.095;81.937;32.967;95.330
22.096;81.927;32.950;95.328
22.097;81.917;32.932;95.327
22.098;81.906;32.915;95.325
22.098;81.895;32.900;95.324
22.099;81.884;32.887;95.322
22.100;81.873;32.873;95.321
22.101;81.862;32.860;95.319
22.102;81.851;32.846;95.317
22.102;81.840;32.833;95.316
22.103;81.829;32.820;95.314
22.104;81.818;32.806;95.313
22.105;81.807;32.793;95.311
22.106;81.796;32.779;95.310
22.107;81.785;32.766;95.308
22.108;81.774;32.753;95.306
22.108;81.763;32.739;95.305
22.109;81.752;32.726;95.303
22.110;81.741;32.712;95.302
22.111;81.730;32.699;95.300
22.112;81.719;32.686;95.299
22.113;81.707;32.672;95.297
22.113;81.695;32.659;95.295
22.114;81.684;32.646;95.294
22.115;81.672;32.632;95.292
22.116;81.660;32.619;95.291
22.117;81.648;32.606;95.289
22.117;81.636;32.593;95.287
22.118;81.624;32.579;95.286
22.119;81.612;32.566;95.284
22.120;81.601;32.553;95.283
22.121;81.591;32.540;95.281
22.122;81.581;32.526;95.280
22.123;81.570;32.513;95.278
22.123;81.560;32.500;95.276
22.124;81.550;32.487;95.275
22.125;81.540;32.474;95.273
22.126;81.529;32.460;95.272
22.127;81.519;32.447;95.270
22.127;81.509;32.434;95.268
22.128;81.499;32.421;95.267
22.129;81.489;32.408;95.265
22.130;81.478;32.395;95.264
22.131;81.468;32.382;95.262
22.132;81.458;32.369;95.260
22.133;81.448;32.355;95.259
22.133;81.437;32.342;95.257
22.134;81.427;32.329;95.256
22.135;81.417;32.316;95.254
22.136;81.407;32.303;95.252
22.137;81.396;32.290;95.251
22.137;81.386;32.277;95.249
22.138;81.376;32.264;95.248
22.139;81.366;32.251;95.246
22.140;81.355;32.238;95.244
22.141;81.345;32.225;95.243
22.142;81.335;32.212;95.241
22.142;81.325;32.199;95.240
22.143;81.314;32.186;95.238
22.144;81.304;32.173;95.236
22.145;81.294;32.160;95.235
22.146;81.283;32.147;95.233
22.147;81.273;32.135;95.232
22.148;81.263;32.122;95.230
22.148;81.253;32.109;95.228
22.149;81.242;32.096;95.227
22.150;81.232;32.083;95.224
22.151;81.222;32.070;95.222
22.152;81.211;32.057;95.219
22.152;81.201;32.044;95.217
22.153;81.191;32.031;95.214
22.154;81.181;32.019;95.212
22.155;81.170;32.006;95.209
22.156;81.160;31.993;95.207
22.157;81.150;31.980;95.204
22.157;81.139;31.967;95.202
22.158;81.129;31.955;95.199
22.159;81.119;31.942;95.197
22.160;81.108;31.929;95.194
22.161;81.098;31.916;95.192
22.162;81.088;31.904;95.189
22.163;81.077;31.891;95.187
22.163;81.067;31.878;95.184
22.164;81.057;31.865;95.182
22.165;81.046;31.853;95.179
22.166;81.036;31.840;95.177
22.167;81.026;31.827;95.174
22.167;81.015;31.815;95.172
22.168;81.005;31.802;95.169
22.169;80.995;31.789;95.167
22.170;80.984;31.777;95.164
22.171;80.974;31.764;95.162
22.172;80.962;31.751;95.159
22.172;80.950;31.739;95.157
22.173;80.937;31.726;95.154
22.174;80.925;31.714;95.152
22.175;80.913;31.701;95.149
22.176;80.901;31.688;95.147
22.177;80.889;31.676;95.144
22.178;80.877;31.663;95.142
22.178;80.864;31.651;95.139
22.179;80.852;31.638;95.137
22.180;80.840;31.626;95.134
22.181;80.828;31.613;95.132
22.182;80.816;31.601;95.129
22.182;80.804;31.588;95.127
22.183;80.791;31.576;95.124
22.184;80.779;31.563;95.121
22.185;80.767;31.551;95.119
22.186;80.755;31.538;95.116
22.187;80.742;31.526;95.114
22.188;80.730;31.513;95.111
22.188;80.718;31.501;95.109
22.189;80.706;31.488;95.106
22.190;80.693;31.476;95.104
22.191;80.681;31.464;95.101
22.192;80.669;31.451;95.099
22.193;80.657;31.439;95.096
22.193;80.644;31.426;95.093
22.194;80.632;31.414;95.091
22.195;80.620;31.402;95.088
22.196;80.608;31.389;95.086
22.197;80.595;31.374;95.083
22.197;80.583;31.356;95.081
22.198;80.571;31.337;95.078
22.199;80.558;31.318;95.076
22.200;80.546;31.299;95.073
22.201;80.534;31.280;95.070
22.202;80.521;31.262;95.068
22.203;80.509;31.243;95.065
22.203;80.497;31.224;95.063
22.204;80.484;31.205;95.060
22.205;80.472;31.187;95.058
22.206;80.460;31.168;95.055
22.207;80.447;31.149;95.052
22.208;80.435;31.130;95.050
22.208;80.422;31.112;95.047
22.209;80.409;31.093;95.045
22.210;80.396;31.074;95.042
22.211;80.383;31.056;95.040
22.212;80.370;31.037;95.037
22.212;80.357;31.018;95.034
22.213;80.344;31.000;95.032
22.214;80.331;30.981;95.029
22.215;80.318;30.963;95.027
22.216;80.305;30.944;95.024
22.217;80.294;30.925;95.021
22.218;80.284;30.907;95.019
22.218;80.273;30.888;95.016
22.219;80.263;30.870;95.014
22.220;80.252;30.851;95.011
22.221;80.242;30.833;95.008
22.222;80.231;30.814;95.006
22.223;80.221;30.796;95.003
22.223;80.210;30.777;95.001
22.224;80.197;30.759;94.998
22.225;80.186;30.740;94.995
22.226;80.175;30.722;94.993
22.227;80.164;30.704;94.990
22.227;80.153;30.685;94.987
22.228;80.142;30.667;94.985
22.229;80.131;30.648;94.982
22.230;80.120;30.630;94.980
22.231;80.109;30.612;94.977
22.232;80.098;30.593;94.974
22.233;80.087;30.575;94.972
22.233;80.076;30.557;94.969
22.234;80.065;30.538;94.966
22.235;80.054;30.520;94.964
22.236;80.043;30.502;94.961
22.237;80.032;30.483;94.958
22.238;80.024;30.465;94.956
22.238;80.015;30.447;94.953
22.239;80.007;30.429;94.950
22.240;79.999;30.410;94.948
22.241;79.991;30.392;94.945
22.242;79.983;30.374;94.943
22.242;79.975;30.356;94.940
22.243;79.966;30.338;94.937
22.244;79.958;30.320;94.935
22.245;79.950;30.301;94.932
22.246;79.942;30.283;94.929
22.247;79.934;30.265;94.927
22.248;79.926;30.247;94.924
22.248;79.917;30.229;94.921
22.249;79.909;30.211;94.919
22.250;79.901;30.193;94.916
22.251;79.893;30.175;94.913
22.252;79.885;30.157;94.911
22.252;79.877;30.139;94.908
22.253;79.869;30.121;94.905
22.254;79.860;30.103;94.903
22.255;79.852;30.085;94.900
22.256;79.844;30.067;94.897
22.257;79.836;30.049;94.895
22.258;79.828;30.031;94.892
22.258;79.820;30.013;94.889
22.259;79.811;29.995;94.887
22.260;79.803;29.977;94.884
22.261;79.795;29.959;94.881
22.262;79.787;29.941;94.878
22.262;79.779;29.923;94.876
22.263;79.771;29.906;94.873
22.264;79.762;29.888;94.870
22.265;79.754;29.870;94.868
22.266;79.746;29.852;94.865
22.267;79.738;29.834;94.863
22.267;79.730;29.816;94.861
22.268;79.722;29.799;94.859
22.269;79.714;29.781;94.857
22.270;79.705;29.763;94.856
22.271;79.697;29.745;94.854
22.272;79.689;29.728;94.852
22.273;79.681;29.710;94.850
22.273;79.673;29.692;94.849
22.274;79.665;29.675;94.847
22.275;79.657;29.657;94.845
22.276;79.648;29.639;94.843
22.277;79.640;29.621;94.840
22.277;79.632;29.604;94.837
22.278;79.624;29.586;94.834
22.279;79.616;29.569;94.831
22.280;79.608;29.551;94.827
22.281;79.599;29.533;94.824
22.282;79.591;29.516;94.821
22.282;79.583;29.498;94.818
22.283;79.575;29.481;94.815
22.284;79.567;29.463;94.812
22.285;79.559;29.445;94.809
22.286;79.551;29.428;94.806
22.287;79.542;29.410;94.803
22.288;79.534;29.393;94.799
22.288;79.526;29.375;94.796
22.289;79.518;29.358;94.793
22.290;79.506;29.340;94.790
22.291;79.495;29.323;94.787
22.292;79.484;29.306;94.784
22.292;79.472;29.288;94.781
22.293;79.461;29.271;94.778
22.294;79.450;29.253;94.774
22.295;79.438;29.236;94.771
22.296;79.427;29.218;94.768
22.297;79.415;29.201;94.765
22.297;79.404;29.184;94.763
22.298;79.393;29.166;94.760
22.299;79.381;29.149;94.757
22.300;79.370;29.132;94.755
22.301;79.358;29.114;94.752
22.302;79.347;29.097;94.749
22.303;79.336;29.080;94.747
22.303;79.324;29.062;94.744
22.304;79.313;29.045;94.741
22.305;79.301;29.028;94.739
22.306;79.290;29.014;94.737
22.307;79.279;29.001;94.735
22.307;79.267;28.988;94.734
22.308;79.256;28.974;94.732
22.309;79.244;28.961;94.730
22.310;79.233;28.948;94.729
22.311;79.221;28.934;94.727
22.312;79.210;28.921;94.725
22.312;79.198;28.908;94.724
22.313;79.187;28.895;94.722
22.314;79.176;28.881;94.720
22.315;79.164;28.868;94.719
22.316;79.153;28.855;94.717
22.317;79.141;28.842;94.715
22.318;79.130;28.829;94.713
22.318;79.118;28.815;94.712
22.319;79.107;28.802;94.710
22.320;79.095;28.789;94.708
22.321;79.084;28.776;94.707
22.322;79.072;28.763;94.705
22.322;79.061;28.750;94.703
22.323;79.050;28.736;94.701
22.324;79.038;28.723;94.700
22.325;79.027;28.710;94.698
22.326;79.015;28.697;94.696
22.327;79.004;28.684;94.695
22.328;78.992;28.671;94.693
22.328;78.981;28.658;94.691
22.329;78.969;28.645;94.689
22.330;78.958;28.632;94.688
22.331;78.946;28.619;94.686
22.332;78.935;28.606;94.684
22.333;78.923;28.593;94.683
22.333;78.912;28.580;94.681
22.334;78.900;28.567;94.679
22.335;78.889;28.555;94.677
22.336;78.877;28.542;94.676
22.337;78.866;28.529;94.674
22.337;78.854;28.516;94.672
22.338;78.842;28.503;94.671
22.339;78.831;28.490;94.669
22.340;78.819;28.477;94.667
22.341;78.808;28.464;94.665
22.342;78.796;28.452;94.664
22.343;78.785;28.439;94.662
22.343;78.773;28.426;94.660
22.344;78.762;28.413;94.659
22.345;78.750;28.400;94.657
22.346;78.739;28.388;94.655
22.347;78.727;28.366;94.653
22.348;78.716;28.344;94.652
22.348;78.704;28.322;94.650
22.349;78.692;28.300;94.648
22.350;78.681;28.279;94.646
22.351;78.669;28.257;94.645
22.352;78.658;28.235;94.643
22.352;78.646;28.213;94.641
22.353;78.635;28.191;94.640
22.354;78.623;28.169;94.638
22.355;78.611;28.148;94.636
22.356;78.600;28.126;94.634
22.357;78.589;28.104;94.633
22.358;78.580;28.083;94.631
22.358;78.571;28.070;94.629
22.359;78.563;28.056;94.627
22.360;78.554;28.042;94.626
22.361;78.545;28.029;94.624
22.362;78.536;28.015;94.622
22.363;78.527;28.001;94.620
22.363;78.519;27.988;94.619
22.364;78.510;27.974;94.617
22.365;78.501;27.961;94.615
22.366;78.492;27.947;94.614
22.367;78.484;27.933;94.612
22.367;78.475;27.920;94.610
22.368;78.466;27.906;94.608
22.369;78.457;27.893;94.607
22.370;78.448;27.879;94.605
22.371;78.440;27.866;94.603
22.372;78.431;27.852;94.601
22.373;78.422;27.839;94.600
22.373;78.413;27.825;94.598
22.374;78.405;27.812;94.596
22.375;78.396;27.798;94.594
22.376;78.387;27.785;94.593
22.377;78.378;27.771;94.591
22.377;78.370;27.758;94.589
22.378;78.361;27.745;94.587
22.379;78.352;27.731;94.586
22.380;78.343;27.718;94.584
22.381;78.334;27.705;94.582
22.382;78.326;27.692;94.580
22.383;78.317;27.679;94.579
22.383;78.308;27.665;94.577
22.384;78.299;27.652;94.575
22.385;78.291;27.639;94.573
22.386;78.282;27.626;94.571
22.387;78.273;27.613;94.570
22.387;78.264;27.599;94.568
22.388;78.256;27.586;94.566
22.389;78.247;27.573;94.564
22.390;78.238;27.560;94.563
22.391;78.229;27.547;94.561
22.392;78.221;27.534;94.559
22.392;78.212;27.521;94.557
22.393;78.203;27.508;94.556
22.394;78.194;27.495;94.554
22.395;78.186;27.482;94.552
22.396;78.177;27.469;94.550
22.397;78.168;27.456;94.548
22.398;78.159;27.442;94.547
22.398;78.151;27.429;94.545
22.399;78.142;27.417;94.543
22.400;78.133;27.404;94.541
22.401;78.124;27.391;94.539
22.402;78.116;27.378;94.537
22.402;78.107;27.365;94.536
22.403;78.098;27.352;94.534
22.404;78.089;27.339;94.532
22.405;78.081;27.326;94.530
22.406;78.072;27.313;94.528
22.407;78.062;27.300;94.527
22.407;78.053;27.287;94.525
22.408;78.044;27.274;94.523
22.409;78.034;27.262;94.521
22.410;78.025;27.249;94.519
22.411;78.016;27.236;94.518
22.412;78.006;27.223;94.516
22.413;77.997;27.210;94.514
22.413;77.988;27.197;94.510
22.414;77.978;27.185;94.507
22.415;77.969;27.172;94.504
22.416;77.960;27.159;94.500
22.417;77.950;27.146;94.497
22.417;77.941;27.134;94.494
22.418;77.932;27.121;94.490
22.419;77.922;27.108;94.487
22.420;77.913;27.095;94.483
22.421;77.904;27.083;94.480
22.422;77.894;27.070;94.477
22.422;77.885;27.057;94.473
22.423;77.876;27.045;94.470
22.424;77.866;27.032;94.466
22.425;77.857;27.019;94.463
22.426;77.848;27.007;94.459
22.427;77.838;26.994;94.456
22.428;77.829;26.982;94.453
22.428;77.820;26.969;94.449
22.429;77.810;26.956;94.446
22.430;77.801;26.944;94.442
22.431;77.792;26.931;94.439
22.432;77.782;26.919;94.435
22.432;77.773;26.906;94.432
22.433;77.764;26.894;94.429
22.434;77.754;26.881;94.425
22.435;77.745;26.868;94.422
22.436;77.736;26.856;94.418
22.437;77.726;26.843;94.415
22.438;77.717;26.831;94.411
22.438;77.708;26.819;94.408
22.439;77.698;26.806;94.405
22.440;77.689;26.794;94.401
22.441;77.680;26.781;94.398
22.442;77.670;26.769;94.394
22.443;77.661;26.756;94.391
22.443;77.652;26.744;94.387
22.444;77.642;26.732;94.384
22.445;77.633;26.719;94.380
22.446;77.624;26.707;94.377
22.447;77.614;26.694;94.373
22.447;77.605;26.682;94.370
22.448;77.596;26.670;94.366
22.449;77.586;26.657;94.363
22.450;77.577;26.645;94.359
22.451;77.568;26.633;94.356
22.452;77.558;26.620;94.352
22.453;77.549;26.608;94.349
22.453;77.540;26.596;94.345
22.454;77.530;26.584;94.342
22.455;77.521;26.571;94.338
22.456;77.512;26.559;94.335
22.457;77.502;26.547;94.331
22.458;77.493;26.535;94.328
22.458;77.484;26.522;94.324
22.459;77.474;26.510;94.321
22.460;77.465;26.498;94.317
22.461;77.456;26.486;94.314
22.462;77.446;26.474;94.310
22.462;77.437;26.461;94.307
22.463;77.428;26.449;94.303
22.464;77.418;26.437;94.300
22.465;77.408;26.425;94.296
22.466;77.397;26.413;94.293
22.467;77.387;26.401;94.289
22.468;77.376;26.389;94.286
22.468;77.366;26.376;94.282
22.469;77.355;26.364;94.279
22.470;77.344;26.352;94.275
22.471;77.334;26.340;94.272
22.472;77.323;26.328;94.268
22.473;77.313;26.316;94.265
22.473;77.302;26.304;94.261
22.474;77.292;26.292;94.257
22.475;77.281;26.280;94.254
22.476;77.270;26.268;94.250
22.477;77.260;26.256;94.247
22.477;77.249;26.244;94.243
22.478;77.239;26.232;94.240
22.479;77.228;26.220;94.236
22.480;77.217;26.208;94.233
22.481;77.207;26.196;94.229
22.482;77.196;26.184;94.225
22.483;77.186;26.172;94.222
22.483;77.175;26.161;94.218
22.484;77.164;26.149;94.215
22.485;77.154;26.137;94.211
22.486;77.143;26.125;94.208
22.487;77.133;26.113;94.204
22.488;77.122;26.101;94.200
22.488;77.111;26.089;94.197
22.489;77.101;26.077;94.193
22.490;77.090;26.066;94.190
22.491;77.079;26.054;94.186
22.492;77.069;26.042;94.182
22.492;77.058;26.030;94.179
22.493;77.048;26.018;94.175
22.494;77.037;26.007;94.172
22.495;77.026;25.995;94.168
22.496;77.016;25.983;94.164
22.497;77.005;25.971;94.161
22.498;76.994;25.960;94.157
22.498;76.984;25.948;94.153
22.499;76.973;25.936;94.150
22.500;76.962;25.925;94.146
22.501;76.952;25.913;94.143
22.502;76.941;25.901;94.139
22.502;76.930;25.889;94.135
22.503;76.920;25.878;94.132
22.504;76.909;25.866;94.128
22.505;76.898;25.854;94.124
22.506;76.888;25.843;94.121
22.507;76.877;25.831;94.117
22.508;76.866;25.820;94.114
22.508;76.857;25.800;94.110
22.509;76.849;25.778;94.106
22.510;76.840;25.756;94.103
22.511;76.832;25.735;94.099
22.512;76.823;25.713;94.095
22.512;76.815;25.691;94.092
22.513;76.806;25.669;94.088
22.514;76.798;25.647;94.084
22.515;76.789;25.625;94.081
22.516;76.781;25.604;94.077
22.517;76.773;25.582;94.073
22.517;76.764;25.560;94.070
22.518;76.756;25.538;94.066
22.519;76.747;25.517;94.064
22.520;76.738;25.495;94.062
22.521;76.728;25.473;94.060
22.522;76.719;25.452;94.059
22.523;76.709;25.430;94.057
22.523;76.700;25.408;94.055
22.524;76.690;25.387;94.054
22.525;76.681;25.365;94.052
22.526;76.671;25.343;94.050
22.527;76.662;25.322;94.049
22.527;76.652;25.300;94.047
22.528;76.643;25.279;94.045
22.529;76.633;25.257;94.044
22.530;76.624;25.235;94.042
22.531;76.615;25.214;94.040
22.532;76.605;25.192;94.038
22.532;76.596;25.171;94.037
22.533;76.586;25.149;94.035
22.534;76.577;25.128;94.033
22.535;76.567;25.107;94.032
22.536;76.558;25.085;94.030
22.537;76.548;25.064;94.028
22.538;76.539;25.042;94.027
22.538;76.529;25.021;94.025
22.539;76.520;25.000;94.023
22.540;76.510;24.978;94.022
22.541;76.501;24.957;94.020
22.542;76.491;24.935;94.018
22.542;76.482;24.914;94.016
22.543;76.473;24.893;94.015
22.544;76.463;24.872;94.013
22.545;76.454;24.850;94.011
22.546;76.444;24.829;94.010
22.547;76.435;24.808;94.008
22.547;76.425;24.787;94.006
22.548;76.416;24.765;94.005
22.549;76.406;24.744;94.003
22.550;76.397;24.723;94.001
22.551;76.387;24.702;93.999
22.552;76.378;24.681;93.998
22.553;76.368;24.659;93.996
22.553;76.359;24.638;93.994
22.554;76.349;24.617;93.993
22.555;76.340;24.596;93.991
22.556;76.331;24.575;93.989
22.557;76.321;24.554;93.988
22.557;76.312;24.533;93.986
22.558;76.302;24.512;93.984
22.559;76.293;24.491;93.982
22.560;76.282;24.470;93.981
22.561;76.272;24.449;93.979
22.562;76.261;24.428;93.977
22.562;76.251;24.407;93.976
22.563;76.240;24.386;93.974
22.564;76.230;24.365;93.972
22.565;76.220;24.344;93.970
22.566;76.209;24.323;93.969
22.567;76.199;24.302;93.967
22.568;76.188;24.281;93.965
22.568;76.178;24.260;93.964
22.569;76.167;24.240;93.962
22.570;76.157;24.219;93.960
22.571;76.146;24.198;93.959
22.572;76.135;24.177;93.957
22.572;76.124;24.156;93.955
22.573;76.113;24.135;93.953
22.574;76.101;24.115;93.952
22.575;76.090;24.094;93.950
22.576;76.079;24.073;93.948
22.577;76.067;24.052;93.946
22.578;76.056;24.032;93.945
22.578;76.045;24.011;93.943
22.579;76.033;23.990;93.941
22.580;76.022;23.970;93.940
22.581;76.012;23.949;93.938
22.582;76.002;23.928;93.936
22.583;75.991;23.908;93.934
22.583;75.979;23.887;93.933
22.584;75.968;23.867;93.931
22.585;75.956;23.846;93.929
22.586;75.945;23.831;93.928
22.587;75.933;23.817;93.926
22.587;75.921;23.804;93.924
22.588;75.910;23.790;93.922
22.589;75.898;23.776;93.921
22.590;75.887;23.763;93.919
22.591;75.875;23.749;93.917
22.592;75.863;23.735;93.915
22.593;75.852;23.722;93.914
22.593;75.840;23.708;93.912
22.594;75.828;23.694;93.910
22.595;75.817;23.681;93.909
22.596;75.805;23.667;93.907
22.597;75.794;23.653;93.905
22.598;75.782;23.640;93.903
22.598;75.770;23.626;93.902
22.599;75.759;23.613;93.900
22.600;75.751;23.599;93.898
22.601;75.743;23.585;93.895
22.602;75.733;23.572;93.892
22.602;75.723;23.558;93.889
22.603;75.714;23.545;93.886
22.604;75.704;23.531;93.883
22.605;75.694;23.518;93.880
22.606;75.685;23.504;93.877
22.607;75.675;23.491;93.873
22.608;75.665;23.477;93.870
22.608;75.655;23.464;93.867
22.609;75.644;23.450;93.864
22.610;75.632;23.437;93.861
22.611;75.619;23.424;93.858
22.612;75.606;23.410;93.855
22.613;75.594;23.397;93.851
22.613;75.581;23.383;93.848
22.614;75.568;23.370;93.845
22.615;75.555;23.356;93.842
22.616;75.543;23.343;93.839
22.617;75.530;23.330;93.836
22.617;75.517;23.316;93.832
22.618;75.504;23.303;93.829
22.619;75.490;23.290;93.826
22.620;75.476;23.276;93.823
22.621;75.463;23.263;93.820
22.622;75.449;23.250;93.816
22.623;75.437;23.236;93.813
22.623;75.426;23.223;93.810
22.624;75.415;23.210;93.807
22.625;75.401;23.197;93.804
22.626;75.387;23.183;93.801
22.627;75.374;23.170;93.797
22.627;75.360;23.157;93.794
22.628;75.346;23.144;93.791
22.629;75.333;23.130;93.788
22.630;75.319;23.117;93.785
22.631;75.305;23.104;93.781
22.632;75.292;23.091;93.778
22.633;75.278;23.078;93.775
22.633;75.264;23.064;93.772
22.634;75.251;23.051;93.769
22.635;75.237;23.038;93.765
22.636;75.223;23.025;93.762
22.637;75.209;23.012;93.759
22.637;75.196;22.999;93.756
22.638;75.182;22.986;93.753
22.639;75.168;22.973;93.749
22.640;75.155;22.959;93.746
22.641;75.141;22.946;93.743
22.642;75.127;22.931;93.740
22.642;75.113;22.912;93.737
22.643;75.100;22.894;93.733
22.644;75.086;22.876;93.730
22.645;75.072;22.857;93.727
22.646;75.058;22.839;93.724
22.647;75.045;22.821;93.720
22.648;75.031;22.802;93.717
22.648;75.017;22.784;93.714
22.649;75.003;22.766;93.711
22.650;74.990;22.747;93.708
22.651;74.976;22.729;93.704
22.652;74.962;22.711;93.701
22.652;74.948;22.693;93.698
22.653;74.934;22.675;93.695
22.654;74.921;22.656;93.691
22.655;74.907;22.638;93.688
22.656;74.893;22.620;93.685
22.657;74.879;22.602;93.682
22.657;74.865;22.584;93.678
22.658;74.852;22.565;93.675
22.659;74.838;22.547;93.672
22.660;74.824;22.529;93.669
22.661;74.810;22.511;93.665
22.662;74.796;22.493;93.662
22.663;74.783;22.475;93.659
22.663;74.769;22.457;93.656
22.664;74.755;22.439;93.652
22.665;74.742;22.421;93.649
